battery_id,cycle,capacity_Ah,max_voltage_V,min_voltage_V,mean_voltage_V,max_current_A,min_current_A,mean_current_A,max_temperature_C,min_temperature_C,mean_temperature_C,discharge_time_s,soh,rul,rated_capacity_Ah
B0005,66,1.6538540573335014,4.199339974904826,2.639895313359579,3.533690170241391,0.0006759557151863,-2.019019155129933,-1.8705599868289544,39.509602016775695,24.12488538702097,32.46542951751835,3186.297,0.9011739418557486,102,1.8352217929513044
B0005,67,1.642653782130131,4.198916244859707,2.68991452927918,3.534367734544495,0.0017286665299136,-2.0179820220655023,-1.8640049795794804,39.33486536224533,23.980294072799666,32.347056454418095,3176.438,0.8950709872993085,101,1.8352217929513044
B0005,68,1.6378578430223698,4.198537488587242,2.65935818848874,3.5312941932103548,0.0008822013179447,-2.0158401305926343,-1.8636932149873204,39.43723270017243,23.969183667109306,32.371538940646154,3167.593,0.8924577123664467,100,1.8352217929513044
B0005,69,1.6327350407099108,4.198943932259475,2.6657030585650423,3.5309134771684274,0.0032196054196979,-2.0192083553177325,-1.857820396301907,39.51375235624076,24.037074564457946,32.45549347979197,3167.719,0.8896663318738356,99,1.8352217929513044
B0005,70,1.6277528915533617,4.199579806494986,2.642986759012803,3.5287226893409893,0.0023292227087573,-2.017754065523427,-1.8572160981955343,39.60170302810528,24.074008046047823,32.50017194695606,3159.077999999994,0.8869515923389824,98,1.8352217929513044
B0005,71,1.622125485521159,4.198782234828033,2.631116911889304,3.52625493581969,0.0036382151418645,-2.016206764491147,-1.8568340008006827,39.68746359758208,24.04353667889633,32.50100298369444,3148.829,0.8838852566765484,97,1.8352217929513044
B0005,72,1.6113256603765849,4.19910517813207,2.696157404617167,3.528684324337005,0.0024093430745418,-2.018425729441905,-1.8448886500218813,39.53535075538898,24.007622451152475,32.4728927422438,3149.094,0.8780005046612585,96,1.8352217929513044
B0005,73,1.6065631397488385,4.198510853141954,2.6667596238241567,3.525556939424901,0.0018183081167425,-2.0200094988659028,-1.8444180038305809,39.6502371632164,23.99346277596251,32.50480154634882,3140.547,0.8754054392331787,95,1.8352217929513044
B0005,74,1.6015142233917594,4.198732430468704,2.6403185448373043,3.5226805646793737,0.002394554712978,-2.0160906793454063,-1.843879038983512,39.69929058154853,23.977316018708777,32.51218336210202,3131.625,0.8726543187002432,94,1.8352217929513044
B0005,75,1.590369231400328,4.198799630396931,2.69892986372897,3.524673458789008,0.0034591794789042,-2.017218805788003,-1.83711254029409,39.56076309770468,23.92726467831658,32.45692821941515,3121.907,0.866581487593814,93,1.8352217929513044
B0005,76,1.5857889968242211,4.198753541225669,2.6682466504353,3.5213155754526824,0.0029115539788594,-2.017576881832417,-1.831595707598376,39.63708096307912,23.8787540270112,32.447059186431154,3122.125,0.8640857486080966,92,1.8352217929513044
B0005,77,1.5849430707374117,4.200309982421394,2.6479207279724903,3.51803386486462,0.0016912873756319,-2.0163186530776205,-1.8311195242792309,39.43977047692484,23.90454749592773,32.32889654966259,3121.672,0.8636248091782912,91,1.8352217929513044
B0005,78,1.5955263892495937,4.201124089732316,2.6741633856529066,3.52368419553968,0.0031344620126884,-2.016322017667326,-1.843279976491472,39.83902225625452,24.47294963967077,32.84488475360107,3120.86,0.8693915881871447,90,1.8352217929513044
B0005,79,1.5747301747801037,4.198150316653697,2.6892528956736257,3.519146638240668,0.0022149158304022,-2.016058383461316,-1.829798505957538,39.41794949618613,23.81400684876703,32.31731555011648,3103.828,0.8580598709258502,89,1.8352217929513044
B0005,80,1.5649019950937946,4.198524048997099,2.688809122993162,3.516233648608237,0.0026959062866318,-2.0176016183677974,-1.8236746835609148,39.262781682151214,23.405971076202263,32.06376130177751,3095.094,0.8527045619795108,88,1.8352217929513044
B0005,81,1.5597659473370362,4.198840869468569,2.6743555987897745,3.514773138461639,0.0025925671672866,-2.018404141903304,-1.817672077021088,39.47237839941986,23.504268200620626,32.21997626855924,3095.781,0.8499059641334713,87,1.8352217929513044
B0005,82,1.5594815668184234,4.198119631667182,2.6430294964336345,3.513299297915008,0.0015197601976623,-2.016777852675889,-1.8179238657973995,40.03754146951368,23.98624197921992,32.7120225448885,3094.328,0.84975100710337,86,1.8352217929513044
B0005,83,1.55468935359061,4.198320288264955,2.6584858447131823,3.514484830704665,0.0053758117379334,-2.019500858990014,-1.817160673909645,40.14273016201157,24.332016492731967,32.945022147355694,3086.531,0.8471397623774086,85,1.8352217929513044
B0005,84,1.5488741079890418,4.1980467610750285,2.629782173759164,3.5109677353595243,0.0012996959200754,-2.025028692484549,-1.8110297241968545,40.1165626728546,24.210935532035016,32.857549597381336,3085.625,0.8439710741981906,84,1.8352217929513044
B0005,85,1.538236598942558,4.199047008209673,2.6622967647315545,3.510935874957801,0.0036542472558787,-2.017188769565156,-1.8094435644526072,39.87503330866132,24.000424305912805,32.629663328789654,3067.203,0.8381747671320147,83,1.8352217929513044
B0005,86,1.527914258251028,4.197669918520713,2.682380966742509,3.509393098217416,0.0013741929346254,-2.0203529496154493,-1.8026537331443493,39.61961987024145,23.66809609847637,32.379859014262976,3058.157,0.8325501931806939,82,1.8352217929513044
B0005,87,1.5285252629756445,4.197600624105256,2.640189476892272,3.5066782411556563,0.0020536118932937,-2.016749317444538,-1.8031542757366408,40.067324667444815,23.845674209557423,32.68215852457039,3058.812,0.8328831255417651,81,1.8352217929513044
B0005,88,1.522647325284378,4.197985718630326,2.693769409137257,3.510988562300809,0.0022338210190657,-2.016964364118414,-1.7965666438696486,40.24716716520102,24.23969113753901,32.99387423636739,3058.578,0.8296802768649226,80,1.8352217929513044
B0005,89,1.5174859938489869,4.198164128530042,2.695787450704935,3.510305462695178,0.0029663849324865,-2.017715447411052,-1.7959771394311956,40.30253125568348,24.30453859448875,33.04539707211165,3049.328,0.8268679021126095,79,1.8352217929513044
B0005,90,1.605818899130659,4.222920057935785,2.6920548172137724,3.5222215314850214,0.0015450426899526,-2.017087516284557,-1.822916991757235,40.09418103142496,24.112523495131093,32.856295641052824,3177.219,0.8749999075306685,78,1.8352217929513044
B0005,91,1.5638491446744425,4.200423045909808,2.629071246219689,3.5163492154331264,0.0029495288044011,-2.0177115857667665,-1.8294275689587536,40.52238496316615,24.719311536144843,33.33950238056361,3082.937,0.8521308708739476,77,1.8352217929513044
B0005,92,1.5480915247767786,4.198372063670128,2.631343871050918,3.5134397623234963,0.0016903309192767,-2.0160877086861952,-1.816317296828028,40.56886357314186,24.73538913848975,33.35156485472646,3074.266,0.8435446498742921,76,1.8352217929513044
B0005,93,1.5323755631868592,4.198353213898968,2.6983970036642315,3.515137522009075,0.0017335297510131,-2.0174325692631547,-1.8033689952639715,40.27804845768325,24.49414087755308,33.147486361012966,3066.0,0.8349811282060768,75,1.8352217929513044
B0005,94,1.5269528268489705,4.197873789078739,2.6338485871981514,3.50830390643132,0.0032014025687714,-2.017976023705107,-1.802670753119494,40.2921849196155,24.254986942423244,33.00727586174936,3056.437,0.8320263156822084,74,1.8352217929513044
B0005,95,1.5169573017136326,4.197955644238241,2.671566207861818,3.509190808443004,0.0012207622759792,-2.016684455267326,-1.7958941337499832,40.184384347174266,24.1488106351578,32.91990812745461,3048.219,0.8265798213272871,73,1.8352217929513044
B0005,96,1.511897596014269,4.197918434710392,2.6540810507928123,3.506809757955536,0.0027177292470912,-2.0185074328810417,-1.795344963527795,40.320066232195046,24.20595238055968,32.99903328622305,3039.218,0.8238228217543762,72,1.8352217929513044
B0005,97,1.5065638960681105,4.197739340034368,2.656849703962618,3.50609090727422,0.0029660267437679,-2.0206154364574687,-1.7893518988259454,40.33650561265159,24.228213693022468,33.03772281691292,3039.047,0.8209165245609557,71,1.8352217929513044
B0005,98,1.5015453526671363,4.19785490446139,2.6363048614501152,3.503715772726596,0.0019690360203288,-2.017421211930756,-1.7883879159763685,40.43267631588412,24.25745983903501,33.07740307192613,3030.375,0.8181819540473265,70,1.8352217929513044
B0005,99,1.4908444050400238,4.197306756122815,2.69951692300468,3.506747996136716,0.0027223693578794,-2.0224772834102507,-1.7815447770741009,40.314538591575015,24.228985806758885,33.05467981523988,3021.0,0.8123510797256437,69,1.8352217929513044
B0005,100,1.485868384561201,4.197528212001444,2.698216006032282,3.5058813026542324,0.0006217348755526,-2.0179249554704706,-1.775311564296696,40.386661855917744,24.27409668200787,33.11570360624461,3021.75,0.8096396796660245,68,1.8352217929513044
B0005,101,1.480413677976106,4.19743662221161,2.6911707598773864,3.504168333530808,0.0025745064118452,-2.018486701026112,-1.7742377662318358,40.43384612547835,24.26045465629052,33.12942148982364,3012.265,0.8066674467696816,67,1.8352217929513044
B0005,102,1.4752095869031632,4.197717228550219,2.690162319231471,3.503056893147064,0.002304044135428,-2.017202918759472,-1.773860289771637,40.44479269068758,24.24695415512884,33.130681310493344,3002.641,0.8038317725787306,66,1.8352217929513044
B0005,103,1.4859035988304024,4.192454851360723,2.6355034454892072,3.4982324882487936,0.0013818757062667,-2.017032616337778,-1.7809702419814517,40.58499656066617,24.337824191545764,33.20069210329718,3012.0,0.8096588676842447,65,1.8352217929513044
B0005,104,1.4960918298136696,4.202845001527377,2.6594753656507684,3.5065859365661325,0.0037903464383519,-2.020648432189961,-1.7879098523188452,40.99869158762305,25.05068794027295,33.78697527817091,3020.11,0.8152103661583789,64,1.8352217929513044
B0005,105,1.4808005946928984,4.197952808231904,2.644554999824577,3.501457140697961,0.0029141195307161,-2.018056806197647,-1.780229415660985,40.997807625227495,24.845214918132577,33.673365085761986,3002.172000000006,0.8068782750838823,63,1.8352217929513044
B0005,106,1.4697543268466824,4.198017952345714,2.6719601666204564,3.501658387162809,0.00078441654882,-2.017916668624779,-1.7731015168894209,40.84213757482493,24.68293151974539,33.535818118317145,2992.703,0.8008592380995558,62,1.8352217929513044
B0005,107,1.4539012274845928,4.192162800008929,2.6598211033173382,3.4966186408455298,0.0054462356427572,-2.027591717224413,-1.7705879947441516,40.69012464267011,24.442107279152207,33.32269982188509,2964.468,0.7922209909825164,61,1.8352217929513044
B0005,108,1.454146206723569,4.196993378341778,2.688360455508818,3.4991645719433246,0.0015596672777035,-2.017344770444764,-1.7600629827474803,40.69938049882204,24.37516209951004,33.346230327490304,2983.375,0.7923544785205988,60,1.8352217929513044
B0005,109,1.455023751906683,4.197603515102162,2.6376728619288525,3.496080777360074,0.0026865938325838,-2.017072416845675,-1.765575132998529,41.06026204078849,24.70475717255037,33.64948900485925,2975.297,0.7928326469831162,59,1.8352217929513044
B0005,110,1.449042163761236,4.196406678544622,2.645120521151077,3.4959014526388,0.0031991265142638,-2.017938882324793,-1.7588271887545277,41.19696040482682,24.85143118542252,33.79269513542102,2974.9850000000006,0.7895733198715806,58,1.8352217929513044
B0005,111,1.4386709371480566,4.197098662004674,2.698012437629632,3.49758697990267,0.0037817943235626,-2.029098489464331,-1.7516428147438297,40.84446688602949,24.582992198113057,33.52446663707275,2966.25,0.7839221083106603,57,1.8352217929513044
B0005,112,1.433445432156979,4.196909312093871,2.692894277298908,3.4956989619989507,0.0013123608369275,-2.025048878675005,-1.7513097768253418,40.764203830749366,24.38167771883123,33.39042251934235,2956.359,0.7810747658198792,56,1.8352217929513044
B0005,113,1.4333958900838095,4.197105220217278,2.648392365505812,3.492875380810072,0.0017334904566314,-2.0170494375017745,-1.7511840784846122,41.11212504270441,24.640411065560848,33.67370212742761,2956.344,0.7810477706777336,55,1.8352217929513044
B0005,114,1.42806487344776,4.196244829545076,2.6832134764262,3.49551076423368,0.0022931157457021,-2.017587381204539,-1.7446206812145286,41.27256611507568,24.932873139487384,33.91080564765892,2956.406,0.778142935601927,54,1.8352217929513044
B0005,115,1.4229203181741186,4.19680260180666,2.684960445221862,3.494233359045084,0.0014033494395084,-2.0245398824990146,-1.7436362428649814,41.15574924454392,24.80325379769347,33.7850680599871,2947.266,0.7753397020672118,53,1.8352217929513044
B0005,116,1.417429032731308,4.196227405416926,2.669922120529456,3.491197414255986,0.0032832319808608,-2.01689808000431,-1.7425325036061032,41.03237216951879,24.578577776974136,33.61126807392732,2937.984,0.7723475375975539,52,1.8352217929513044
B0005,117,1.412409228794446,4.196558172556389,2.664105530655056,3.488909408157624,0.0026192373361047,-2.0197651300783948,-1.7419837011363046,40.937269906716935,24.354940329833727,33.45598581472246,2929.125,0.7696122802264057,51,1.8352217929513044
B0005,118,1.412578792940193,4.196870541112335,2.634098605983684,3.487376295811431,0.0010338439367061,-2.018228083548545,-1.7421680980861822,41.240704611971786,24.616751003686066,33.723267448788484,2928.454,0.7697046745878928,50,1.8352217929513044
